"Date","Time","Transaction ID","Receipt No.","Total","Total Cost","Payment Type","Category","Item","Option","Modifier","Quantity","Price per Unit","Discounted Price","Inclusive VAT","Cost","Refunded","Refund Reason","Item Note","% Item Discount","Item Discount Amount","% Total Discount","Total Discount Amount","VAT Exemption","Service %","Service Amount","Cashier","Note","Customer","Customer Phone","Customer Delivery Address","Park Tag","Type"
"13 Jan 2024","6:04pm","1705140244","324","396","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","4","130","396","42.428999999999995","0","","","Promo","23.846153846153847","124","","0","0","","0","Justin Marcelo","","","","","",""
"13 Jan 2024","6:02pm","1705140157","323","130.9","113.75","Cash","BW PASTRIES","EGG PIE","","","1","28","28","3","18.2","","","","","0","","0","0","","0","Justin Marcelo","","","","","",""
"13 Jan 2024","6:02pm","1705140157","323","","","Cash","BW CHILLED CAKES","CREAMY YEMA CAKE","","","1","147","102.9","11.025","95.55","","","1day before","30","44.1","","0","0","","0","Justin Marcelo","","","","","",""
"13 Jan 2024","6:01pm","1705140107","322","133","123.5","Cash","BW CHILLED CAKES","VANILLA 1|2 ROLL","","","1","190","133","14.25","123.5","","","1day before","30","57","","0","0","","0","Justin Marcelo","","","","","",""
"13 Jan 2024","5:00pm","1705136425","321","238","154.7","Cash","BW DELICACIES","HOPIA MONGO","","","1","46","46","4.928999999999999","29.9","","","","","0","","0","0","","0","Justin Marcelo","","","","","",""
"13 Jan 2024","5:00pm","1705136425","321","","","Cash","BW DELICACIES","HOPIA BABOY","","","2","43","86","9.214","27.95","","","","","0","","0","0","","0","Justin Marcelo","","","","","",""
"13 Jan 2024","5:00pm","1705136425","321","","","Cash","BW PASALUBONG","CLASSIC PIAYA","","","2","53","106","11.357000000000001","34.45","","","","","0","","0","0","","0","Justin Marcelo","","","","","",""
"13 Jan 2024","4:55pm","1705136142","320","40","26","Cash","BW LOAVES","LOAF | SAKTO","","","1","40","40","4.2860000000000005","26","","","","","0","","0","0","","0","Justin Marcelo","","","","","",""
"13 Jan 2024","4:52pm","1705135958","319","297","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","3","130","297","31.820999999999998","0","","","","23.846153846153847","93","","0","0","","0","Justin Marcelo","","","","","",""
"13 Jan 2024","4:48pm","1705135687","318","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","10.607000000000001","0","","","","23.846153846153847","31","","0","0","","0","Justin Marcelo","","","","","",""
"13 Jan 2024","4:46pm","1705135578","317","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","10.607000000000001","0","","","","23.846153846153847","31","","0","0","","0","Justin Marcelo","","","","","",""
"13 Jan 2024","4:45pm","1705135514","316","377","0","Cash","BW PROMOS","JUMBO LOAF BUNDLE","","","2","158","278","29.785999999999998","0","","","","12.025316455696203","38","","0","0","","0","Justin Marcelo","","","","","",""
"13 Jan 2024","4:45pm","1705135514","316","","","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","10.607000000000001","0","","","","23.846153846153847","31","","0","0","","0","Justin Marcelo","","","","","",""
"13 Jan 2024","4:30pm","1705134622","315","147","0","Cash","BW PROMOS","TRIO UBE","","","1","172","147","15.75","0","","","","14.53488372093023","25","","0","0","","0","Justin Marcelo","","","","","",""
"13 Jan 2024","4:30pm","1705134602","314","140","71.5","Cash","BW LOAVES","LOAF | WHOLE WHEAT","","","2","55","110","11.786","35.75","","","","","0","","0","0","","0","Justin Marcelo","","","","","",""
"13 Jan 2024","4:30pm","1705134602","314","","","Cash","BW BEVERAGES","BOTTLED WATER","","","2","15","30","3.214","0","","","","","0","","0","0","","0","Justin Marcelo","","","","","",""
"13 Jan 2024","4:29pm","1705134569","313","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","10.607000000000001","0","","","","23.846153846153847","31","","0","0","","0","Justin Marcelo","","","","","",""
"13 Jan 2024","4:29pm","1705134552","312","142","0","Cash","BW PROMOS","FLAVORED TRIO | RAISINS","","","1","149","127","13.607000000000001","0","","","","14.765100671140937","22","","0","0","","0","Justin Marcelo","","","","","",""
"13 Jan 2024","4:29pm","1705134552","312","","","Cash","BW BEVERAGES","BOTTLED WATER","","","1","15","15","1.607","0","","","","","0","","0","0","","0","Justin Marcelo","","","","","",""
"13 Jan 2024","4:18pm","1705133880","311","74","48.1","Cash","BW LOAVES","LOAF | RAISINS","","","2","37","74","7.928999999999999","24.05","","","","","0","","0","0","","0","Justin Marcelo","","","","","",""
"13 Jan 2024","4:04pm","1705133067","310","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","10.607000000000001","0","","","","23.846153846153847","31","","0","0","","0","Justin Marcelo","","","","","",""
"13 Jan 2024","3:51pm","1705132313","309","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","10.607000000000001","0","","","","23.846153846153847","31","","0","0","","0","Justin Marcelo","","","","","",""
"13 Jan 2024","3:51pm","1705132288","308","234","78","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","10.607000000000001","0","","","","23.846153846153847","31","","0","0","","0","Justin Marcelo","","","","","",""
"13 Jan 2024","3:51pm","1705132288","308","","","Cash","BW LOAVES","LOAF | UBE","","","2","60","120","12.857000000000001","39","","","","","0","","0","0","","0","Justin Marcelo","","","","","",""
"13 Jan 2024","3:51pm","1705132288","308","","","Cash","BW BEVERAGES","BOTTLED WATER","","","1","15","15","1.607","0","","","","","0","","0","0","","0","Justin Marcelo","","","","","",""
"13 Jan 2024","3:49pm","1705132172","307","198","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","2","130","198","21.214000000000002","0","","","","23.846153846153847","62","","0","0","","0","Justin Marcelo","","","","","",""
"13 Jan 2024","3:48pm","1705132132","306","185","36.4","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","10.607000000000001","0","","","","23.846153846153847","31","","0","0","","0","Justin Marcelo","","","","","",""
"13 Jan 2024","3:48pm","1705132132","306","","","Cash","BW PASTRIES","EGG PIE","","","2","28","56","6","18.2","","","","","0","","0","0","","0","Justin Marcelo","","","","","",""
"13 Jan 2024","3:48pm","1705132132","306","","","Cash","BW BEVERAGES","BOTTLED WATER","","","2","15","30","3.214","0","","","","","0","","0","0","","0","Justin Marcelo","","","","","",""
"13 Jan 2024","3:41pm","1705131685","305","28","22.75","Cash","BW PASALUBONG","TOASTED BREAD","","","1","35","28","3","22.75","","","","20","7","","0","0","","0","Justin Marcelo","","","","","",""
"13 Jan 2024","3:39pm","1705131554","304","495","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","5","130","495","53.036","0","","","","23.846153846153847","155","","0","0","","0","Justin Marcelo","","","","","",""
"13 Jan 2024","3:32pm","1705131132","303","56","36.4","Cash","BW PASTRIES","EGG PIE","","","2","28","56","6","18.2","","","","","0","","0","0","","0","Justin Marcelo","","","","","",""
"13 Jan 2024","3:27pm","1705130874","302","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","10.607000000000001","0","","","","23.846153846153847","31","","0","0","","0","Justin Marcelo","","","","","",""
"13 Jan 2024","3:25pm","1705130755","301","110","71.5","Cash","BW LOAVES","LOAF | WHOLE WHEAT","","","2","55","110","11.786","35.75","","","","","0","","0","0","","0","Justin Marcelo","","","","","",""
"13 Jan 2024","3:25pm","1705130741","300","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","10.607000000000001","0","","","","23.846153846153847","31","","0","0","","0","Justin Marcelo","","","","","",""
"13 Jan 2024","3:16pm","1705130218","299","297","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","3","130","297","31.820999999999998","0","","","","23.846153846153847","93","","0","0","","0","Justin Marcelo","","","","","",""
"13 Jan 2024","3:13pm","1705130030","298","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","10.607000000000001","0","","","","23.846153846153847","31","","0","0","","0","Justin Marcelo","","","","","",""
"13 Jan 2024","3:09pm","1705129767","297","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","10.607000000000001","0","","","","23.846153846153847","31","","0","0","","0","Justin Marcelo","","","","","",""
"13 Jan 2024","3:00pm","1705129237","296","409","118.95","Credit","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","10.607000000000001","0","","","","23.846153846153847","31","","0","0","","0","CJ Banao","Charge to:mark ranny aglapay/atd no:48785","","","","",""
"13 Jan 2024","3:00pm","1705129237","296","","","Credit","BW PROMOS","FLAVORED TRIO | RAISINS","","","1","149","127","13.607000000000001","0","","","","14.765100671140937","22","","0","0","","0","CJ Banao","Charge to:mark ranny aglapay/atd no:48785","","","","",""
"13 Jan 2024","3:00pm","1705129237","296","","","Credit","BW DELICACIES","HOPIA UBE","","","1","48","48","5.143","31.2","","","","","0","","0","0","","0","CJ Banao","Charge to:mark ranny aglapay/atd no:48785","","","","",""
"13 Jan 2024","3:00pm","1705129237","296","","","Credit","BW DELICACIES","HOPIA RED MONGO","","","1","46","46","4.928999999999999","29.9","","","","","0","","0","0","","0","CJ Banao","Charge to:mark ranny aglapay/atd no:48785","","","","",""
"13 Jan 2024","3:00pm","1705129237","296","","","Credit","BW DELICACIES","HOPIA MONGO","","","1","46","46","4.928999999999999","29.9","","","","","0","","0","0","","0","CJ Banao","Charge to:mark ranny aglapay/atd no:48785","","","","",""
"13 Jan 2024","3:00pm","1705129237","296","","","Credit","BW DELICACIES","HOPIA BABOY","","","1","43","43","4.607","27.95","","","","","0","","0","0","","0","CJ Banao","Charge to:mark ranny aglapay/atd no:48785","","","","",""
"13 Jan 2024","2:54pm","1705128865","295","35","16.25","Cash","BW BREADS","PANDESAL | PLAIN","","","1","35","35","3.75","16.25","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"13 Jan 2024","2:53pm","1705128825","294","372.3","343.85","Cash","BW CHILLED CAKES","DOUBLE CHOCO 8x11","","","1","529","370.3","39.675","343.85","","","1day before","30","158.7","","0","0","","0","CJ Banao","","","","","",""
"13 Jan 2024","2:53pm","1705128825","294","","","Cash","BW CANDLES","CANDLE | PINK SM","","","1","2","2","0.214","0","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"13 Jan 2024","2:41pm","1705128110","293","689","0","Cash","BW PROMOS","FBC CHOCO | 8x11","","","1","711","659","70.607","0","","","","7.313642756680731","52","","0","0","","0","CJ Banao","","","","","",""
"13 Jan 2024","2:41pm","1705128110","293","","","Cash","BW CANDLES","CANDLE | No* 6","","","1","15","15","1.607","0","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"13 Jan 2024","2:41pm","1705128110","293","","","Cash","BW CANDLES","CANDLE | No* 2","","","1","15","15","1.607","0","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"13 Jan 2024","2:40pm","1705128052","292","114","0","Cash","BW BEVERAGES","BOTTLED WATER","","","1","15","15","1.607","0","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"13 Jan 2024","2:40pm","1705128052","292","","","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","10.607000000000001","0","","","Promo","23.846153846153847","31","","0","0","","0","CJ Banao","","","","","",""
"13 Jan 2024","2:40pm","1705128011","291","362","116.35","Cash","BW CHILLED CAKES","SAKTO BLUEBERRY","","","1","179","179","19.179000000000002","0","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"13 Jan 2024","2:40pm","1705128011","291","","","Cash","BW CHILLED CAKES","SAKTO RED VELVET","","","1","179","179","19.179000000000002","116.35","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"13 Jan 2024","2:40pm","1705128011","291","","","Cash","BW CANDLES","CANDLE | BLUE SM","","","2","2","4","0.429","0","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"13 Jan 2024","2:34pm","1705127674","290","28","22.75","Cash","BW PASALUBONG","TOASTED BREAD","","","1","35","28","3","22.75","","","Promo","20","7","","0","0","","0","CJ Banao","","","","","",""
"13 Jan 2024","2:33pm","1705127630","289","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","10.607000000000001","0","","","Promo","23.846153846153847","31","","0","0","","0","CJ Banao","","","","","",""
"13 Jan 2024","2:19pm","1705126750","288","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","10.607000000000001","0","","","Promo","23.846153846153847","31","","0","0","","0","CJ Banao","","","","","",""
"13 Jan 2024","2:09pm","1705126163","287","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","10.607000000000001","0","","","Promo","23.846153846153847","31","","0","0","","0","CJ Banao","","","","","",""
"13 Jan 2024","2:08pm","1705126135","286","334","207.35","Cash","BW CHILLED CAKES","FAMOUS MOCHA | 7R","","","1","319","319","34.179","207.35","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"13 Jan 2024","2:08pm","1705126135","286","","","Cash","BW CANDLES","CANDLE | PINK SM","","","1","2","0","0","0","","","Free","100","2","","0","0","","0","CJ Banao","","","","","",""
"13 Jan 2024","2:08pm","1705126135","286","","","Cash","BW CANDLES","CANDLE | No* 7","","","1","15","15","1.607","0","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"13 Jan 2024","2:05pm","1705125952","285","40","0","Cash","BW BEVERAGES","COKE MISMO","","","2","20","40","4.2860000000000005","0","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"13 Jan 2024","2:04pm","1705125870","284","82","53.3","Cash","BW DELICACIES","HOPIA BABOY","","","1","43","43","4.607","27.95","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"13 Jan 2024","2:04pm","1705125870","284","","","Cash","BW DELICACIES","HOPIA HAPON","","","1","39","39","4.178999999999999","25.35","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"13 Jan 2024","1:55pm","1705125322","283","147","0","Cash","BW PROMOS","TRIO UBE","","","1","172","147","15.75","0","","","Promo","14.53488372093023","25","","0","0","","0","CJ Banao","","","","","",""
"13 Jan 2024","1:54pm","1705125255","282","80","52","Cash","BW LOAVES","LOAF | MONGO","","","1","52","52","5.571000000000001","33.8","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"13 Jan 2024","1:54pm","1705125255","282","","","Cash","BW PASTRIES","EGG PIE","","","1","28","28","3","18.2","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"13 Jan 2024","1:27pm","1705123669","281","147","95.55","Cash","BW CHILLED CAKES","CREAMY YEMA CAKE","","","1","147","147","15.75","95.55","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"13 Jan 2024","1:27pm","1705123651","280","147","0","Cash","BW PROMOS","TRIO UBE","","","1","172","147","15.75","0","","","Promo","14.53488372093023","25","","0","0","","0","CJ Banao","","","","","",""
"13 Jan 2024","1:21pm","1705123294","279","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","10.607000000000001","0","","","Promo","23.846153846153847","31","","0","0","","0","CJ Banao","","","","","",""
"13 Jan 2024","1:21pm","1705123273","278","379","246.35","Cash","BW CHILLED CAKES","DOUBLE CHOCO | 7R","","","1","379","379","40.607","246.35","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"13 Jan 2024","1:21pm","1705123273","278","","","Cash","BW CANDLES","CANDLE | PINK SM","","","1","2","0","0","0","","","Free","100","2","","0","0","","0","CJ Banao","","","","","",""
"13 Jan 2024","1:05pm","1705122350","277","127","0","Cash","BW PROMOS","FLAVORED TRIO | RAISINS","","","1","149","127","13.607000000000001","0","","","Promo","14.765100671140937","22","","0","0","","0","CJ Banao","","","","","",""
"13 Jan 2024","12:53pm","1705121596","276","76","0","Cash","BW BEVERAGES","BOTTLED WATER","","","3","15","45","4.821000000000001","0","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"13 Jan 2024","12:53pm","1705121596","276","","","Cash","BW BEVERAGES","CHUCKIE | 180 ml","","","1","31","31","3.321","0","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"13 Jan 2024","12:36pm","1705120579","275","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","10.607000000000001","0","","","","23.846153846153847","31","","0","0","","0","CJ Banao","","","","","",""
"13 Jan 2024","12:20pm","1705119658","274","187","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","10.607000000000001","0","","","","23.846153846153847","31","","0","0","","0","CJ Banao","","","","","",""
"13 Jan 2024","12:20pm","1705119658","274","","","Cash","BW SPREADS","CHIZ WHIZ | SACHET","","","1","88","88","9.429","0","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"13 Jan 2024","12:13pm","1705119208","273","72","35.1","Cash","BW BREADS","CHEESY ENSAYMADA","","","2","36","72","7.7139999999999995","17.55","","","","","0","","0","0","","0","CJ Banao","","","","","",""
"13 Jan 2024","12:02pm","1705118538","272","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","10.607000000000001","0","","","","23.846153846153847","31","","0","0","","0","CJ Banao","","","","","",""
"13 Jan 2024","12:02pm","1705118521","271","127","18.2","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","10.607000000000001","0","","","","23.846153846153847","31","","0","0","","0","CJ Banao","","","","","",""
"13 Jan 2024","12:02pm","1705118521","271","","","Cash","BW PASTRIES","EGG PIE","","","1","28","28","3","18.2","","","","","0","","0","0","","0","CJ Banao","","","","","",""
